,Unnamed: 0,title,description,y,upload_date,uploader,uploader_id,uploader_url,channel_id,channel_url,duration,view_count,average_rating,webpage_url,is_live,like_count,dislike_count,channel,extractor,n_entries,playlist,playlist_id,thumbnail,fps,height,url,width,query,p
1136,1202,TWIML Kaggle Meetup Summer 2020 - 08/08/2020,Join the TWIML Community to participate in this and our many other study groups. https://twimlai.com/community.,1,20201214,TWIML Community,UCWtY0NYpa3hXbJprpt1qLbQ,http://www.youtube.com/channel/UCWtY0NYpa3hXbJprpt1qLbQ,UCWtY0NYpa3hXbJprpt1qLbQ,https://www.youtube.com/channel/UCWtY0NYpa3hXbJprpt1qLbQ,5534,1,0.0,https://www.youtube.com/watch?v=9BunltM58IU,,0.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi_webp/9BunltM58IU/maxresdefault.webp,24,720,https://r14---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612935822&ei=Lh4jYNvoDbWQ1sQP6Y6D2A0&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AJ7q4wrLrRLBRlOj7RVzMcYT27yxXxCLd-WemBSXZjDK&itag=22&source=youtube&requiressl=yes&mh=jx&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dn6k&ms=au%2Crdu&mv=m&mvi=14&pl=47&initcwndbps=418750&vprv=1&mime=video%2Fmp4&ns=eP2fvPNuRDfhfUoErzZXIy8F&ratebypass=yes&dur=5533.129&lmt=1607711361891501&mt=1612913586&fvip=5&c=WEB&txp=2216222&n=CF0NhqhgxaHGAzi3r0&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgdmvZ-co8nDlXMHJU4JZnEY79yPOaKa4BN9d5723hagwCIFj6nxNDTW3zKCJB-sEMxehSs3DAEbliYC_Y9MVC2MCH&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgMJ5wiL6ZIDbKOS-mhPsrGRxNrRyjqZNw9EnsoAHmclACIQC4lhr_uxlq7MM2ViVZm7pJXxN8PepctzLJz2bDTG33LA%3D%3D,1280,kaggle,0.579
1149,1215,Kaggle Coffee Chat: Alex Hanna | Kaggle,"This week Rachael is joined by Alex Hanna, a program manager working in ML Fairness at Google. Together they talk about bias ...",0,20190801,Kaggle,kaggledotcom,http://www.youtube.com/user/kaggledotcom,UCSNeZleDn9c74yQc-EKnVTA,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,1557,795,4.826087,https://www.youtube.com/watch?v=_pRD6cQ2Qk4,,22.0,1.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi_webp/_pRD6cQ2Qk4/maxresdefault.webp,30,720,https://r11---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612936637&ei=XSEjYM7gMvSK1sQP-pakuAY&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AK92jmB_f_EE6XNYDZFmU62Qj_GB-3_MF2chQhys1Huo&itag=22&source=youtube&requiressl=yes&mh=mI&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0ezn7s&ms=au%2Crdu&mv=m&mvi=11&pl=47&initcwndbps=460000&vprv=1&mime=video%2Fmp4&ns=ptz-jSuGiAULvC0LKrNc5xUF&cnr=14&ratebypass=yes&dur=1556.456&lmt=1564533932685365&mt=1612914770&fvip=4&c=WEB&txp=2316222&n=Yst6MBCho2gueeprM1&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAOte9Cp7XBJ7PYTgxANqScTr6g7fe3oFIaVOi0ikwBJAAiEApFtpB81V6QpGwPRtzoxhvT11kdRake5InMNiYRecG8k%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAIunsn8mz1Zj-iIx-RlkUuxfARui8j_QuUbYb4fKoeRKAiBZXgheNMulrYylqhqQTzdn6TMj3Ue3yEIgQoBN7ACUmg%3D%3D,1280,kaggle,0.52
1175,1242,Kaggle تعرف على موقع,This video describe how to create an account on ,0,20190725,Big Data in Arabic,UCBNZi6ZvJguwXbxl7SfueyQ,http://www.youtube.com/channel/UCBNZi6ZvJguwXbxl7SfueyQ,UCBNZi6ZvJguwXbxl7SfueyQ,https://www.youtube.com/channel/UCBNZi6ZvJguwXbxl7SfueyQ,581,929,4.8518519,https://www.youtube.com/watch?v=Tv5PLbqmjMM,,26.0,1.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi_webp/Tv5PLbqmjMM/maxresdefault.webp,30,720,https://r3---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612936644&ei=ZCEjYPeXIPGI1sQP0qiq-Ao&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-ANEYKCIeHsiR3CG7XYUsW9VBFunAjJMwm9Hz5t6iiQZJ&itag=22&source=youtube&requiressl=yes&mh=2Z&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dnze&ms=au%2Crdu&mv=m&mvi=3&pl=47&initcwndbps=460000&vprv=1&mime=video%2Fmp4&ns=z2ErF2ZOqRMKGK5M4r3TQocF&cnr=14&ratebypass=yes&dur=580.684&lmt=1566611366731049&mt=1612914770&fvip=3&c=WEB&txp=2211222&n=7mVWWRr_Y4OZ3Ok0zJ&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAJ69zufBI87H17P7ij1bXr5N1KtXHdN7f07_iovtry64AiA4cXd6V5hL6pgPpq-iXP9ODX-OrIuEouF1H7ws4mPUYQ%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgNpjOOoskchUcTyb6T1suVX8aMRXwCPFUQiEdg8L9FygCIQDlI2340mlRPyYVJEJ0V5TEk91VxSTHKX6oQOQLcreeOQ%3D%3D,1278,kaggle,0.547
1179,1247,STP Macathon COVID19 / Kaggle CORD-19 challenge 2020 - Arabic.,An introductory video for the challenge powered by STP student activity based on ,0,20200419,Abdallah Sobehy,UCF7UvbUqx1GOR_N3mPrXauA,http://www.youtube.com/channel/UCF7UvbUqx1GOR_N3mPrXauA,UCF7UvbUqx1GOR_N3mPrXauA,https://www.youtube.com/channel/UCF7UvbUqx1GOR_N3mPrXauA,149,242,5.0,https://www.youtube.com/watch?v=cHcXdOLHuZY,,9.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi_webp/cHcXdOLHuZY/maxresdefault.webp,30,720,https://r14---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612936268&ei=7B8jYJvpJM-O-LAPvfO52A0&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AM44RO5lPLUAc0-3WPH3NIxg57py5dzNQZYez1NAqZUt&itag=22&source=youtube&requiressl=yes&mh=hL&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0eznls&ms=au%2Crdu&mv=m&mvi=14&pl=47&initcwndbps=456250&vprv=1&mime=video%2Fmp4&ns=4gweBFDagxTtX9oJLVBJ588F&cnr=14&ratebypass=yes&dur=148.329&lmt=1587304237755488&mt=1612914284&fvip=4&c=WEB&txp=6216222&n=AHakkXwyoSNp4yGkA3&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgRpxcllSsulRKlAe2ZfhMyI048uF6x6F-_sa3PfTx9GUCIBRocHyCxP9wIcmaHH6uQAQFmzY1dygQSsd2f9HDtHZW&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgezZrYCT5iWQlu9VlaDVxWC1xeaq0jsjWIpufy10sH3UCIHXwtIO6Q-39MGSBINYKqCR4tToLpQdhy2k_R6Br0l1i,406,kaggle,0.561
1196,1264,Kaggleはデータサイエンティストへの最速の近道。そして一攫千金も。,Kaggle,0,20200215,Pythonグラさん爆速学習法,UCkIh_cKmLi_GvayJV5nwf_w,http://www.youtube.com/channel/UCkIh_cKmLi_GvayJV5nwf_w,UCkIh_cKmLi_GvayJV5nwf_w,https://www.youtube.com/channel/UCkIh_cKmLi_GvayJV5nwf_w,852,1948,4.478261,https://www.youtube.com/watch?v=YVez4Q2mZiw,,20.0,3.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi/YVez4Q2mZiw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAEUp13YtW3BmMApQNmXzfUsZ9xjw,30,720,https://r2---sn-8p8v-bg0ey.googlevideo.com/videoplayback?expire=1612936364&ei=SyAjYMuDPLWQ1sQP6Y6D2A0&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AGjs9xhA7OdHAVO2u84pZFq4WABkQsxtHaypwsrvEiQB&itag=22&source=youtube&requiressl=yes&mh=DH&mm=31%2C29&mn=sn-8p8v-bg0ey%2Csn-bg0eznls&ms=au%2Crdu&mv=m&mvi=2&pcm2cms=yes&pl=47&initcwndbps=446250&vprv=1&mime=video%2Fmp4&ns=2veuLTXc5-DMX54WrZQt6GkF&ratebypass=yes&dur=851.313&lmt=1581832756446072&mt=1612914284&fvip=2&c=WEB&txp=6216222&n=37g63Ihsegz_NNBO7u&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAP-Xk1w3tgZFSggztcaGWGonDgFEZvKdidnu8ab3f_ClAiBm8GERqyi8Cg_Vp2SP8cycg7RFJrQRn_56If_IZ7iY-g%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgfk6VZEQIEHIwPOk1EdD3e2HXETeS0UsaTtSorxGWQZACIQDSki___14lRj6UWZGSEZnuoAW_3X7qIs-KSUwJXr0_tA%3D%3D,1280,kaggle,0.565
1199,1267,TWIML Kaggle Meetup Summer 2020 - 11/28/2020,Join the TWIML Community to participate in this and our many other study groups. https://twimlai.com/community.,1,20201214,TWIML Community,UCWtY0NYpa3hXbJprpt1qLbQ,http://www.youtube.com/channel/UCWtY0NYpa3hXbJprpt1qLbQ,UCWtY0NYpa3hXbJprpt1qLbQ,https://www.youtube.com/channel/UCWtY0NYpa3hXbJprpt1qLbQ,3386,0,0.0,https://www.youtube.com/watch?v=dx5wMv27vKE,,0.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi_webp/dx5wMv27vKE/maxresdefault.webp,24,720,https://r12---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612935818&ei=Kh4jYKDMHbqJ1sQPrYSoQA&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AEvwPeloc2k9B6B4FpXIEiChD2VdAEwUKdt7kvNLG9aQ&itag=22&source=youtube&requiressl=yes&mh=uC&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0ezne7&ms=au%2Crdu&mv=m&mvi=12&pl=47&initcwndbps=451250&vprv=1&mime=video%2Fmp4&ns=P5XcUdpruBT_uFZGaIAGQ9sF&ratebypass=yes&dur=3385.144&lmt=1607940495552618&mt=1612914047&fvip=3&c=WEB&txp=2216222&n=FW1HmQ_HvGXbytRhgQ&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgDSQNV3Eo2KPm9y4uTqH6wj5p_ZP1ruzoe8KSxwiM4GkCIDZ4_ZH37_KXH3xM87P7Uw4_xcoc-7LLi5uzvQBY62ga&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgAjM_1MKLVACTOcgTGf873wwy9rHefPBf3-JvcyL0ibsCIQCQJnAzXk7z-SQ6gi8SS3WuAev_EQkPfeIdiOP9hFmR3g%3D%3D,1280,kaggle,0.579
1243,1311,TWIML Kaggle NLP Meetup - 09/14/2020,Join the TWIML Community to participate in this and our many other study groups. https://twimlai.com/community.,1,20201222,TWIML Community,UCWtY0NYpa3hXbJprpt1qLbQ,http://www.youtube.com/channel/UCWtY0NYpa3hXbJprpt1qLbQ,UCWtY0NYpa3hXbJprpt1qLbQ,https://www.youtube.com/channel/UCWtY0NYpa3hXbJprpt1qLbQ,5665,1,0.0,https://www.youtube.com/watch?v=1J5oYwibErA,,0.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi_webp/1J5oYwibErA/maxresdefault.webp,24,720,https://r9---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612935803&ei=Gh4jYLfpNtSE1sQPxrylkAM&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AJ4-O5P_eXZ9rjWN9uYydSdrapXZXHdsf5d-4NCFeZZB&itag=22&source=youtube&requiressl=yes&mh=lX&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0ezn7e&ms=au%2Crdu&mv=m&mvi=9&pl=47&initcwndbps=451250&vprv=1&mime=video%2Fmp4&ns=h0oKcwuVpJ3CazXKAmMNb2wF&ratebypass=yes&dur=5664.136&lmt=1608157245225895&mt=1612914047&fvip=2&c=WEB&txp=2216222&n=UaaL7X7FXsGGRI1CBb&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAJlENyYOmyv2DH7ex8ptH4qCy_wujqAa8YnY7peCiObzAiEA65P81KTaYr36XvrtwpLPAFsoclNucgBSHLgoxnkNhnU%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgW7aSU-IjfY0yg0zsbxjKT5un91PfjEj5Ifelwem4pOwCIHKpO1J0a0gd-ORRctvfbs7TUZlsmhFW5-Qgl2OeWdQU,1280,kaggle,0.51
1245,1313,Kaggle Coffee Chat: Quoc Le | Kaggle,"In this issue of Coffee Chat, Rachael talks to Quoc Le, a Research Scientist at Google working on automated machine learning.",0,20190422,Kaggle,kaggledotcom,http://www.youtube.com/user/kaggledotcom,UCSNeZleDn9c74yQc-EKnVTA,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,1518,1604,4.909091,https://www.youtube.com/watch?v=H_xialIzkas,,43.0,1.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi_webp/H_xialIzkas/maxresdefault.webp,30,720,https://r4---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612936812&ei=DCIjYLasJ8Hq1AGi9LzQAg&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-APYGJNZKnveOjMaNiN9tvedlUo11UbrpKCTIfWImAtEH&itag=22&source=youtube&requiressl=yes&mh=7e&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dnzs&ms=au%2Crdu&mv=m&mvi=4&pl=47&initcwndbps=451250&vprv=1&mime=video%2Fmp4&ns=jDIQFPIUdu4gm2mXw5jxih4F&cnr=14&ratebypass=yes&dur=1517.354&lmt=1555980757172361&mt=1612914998&fvip=4&c=WEB&txp=5432432&n=5stVhhjrhtqYRShtV9&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgPFdt9EaYnm3PW2HrlQW6vX6wbFlEenja6qXpXmWBaJUCIQCS61DuRqcIH-yGfm4YBgp4-QiSREs6Wg7xJbx84f0KCQ%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhANp9koxgyFGZhbzu3VdJMqFT9dnS40IMoG5BL1905vU_AiEAwifIpz0X12Mw-it49siBthRKanXtBR22Aud54Mo8PIU%3D,1280,kaggle,0.562
1263,1331,TWIML Kaggle Meetup Summer 2020 - 10/31/2020,Join the TWIML Community to participate in this and our many other study groups. https://twimlai.com/community.,1,20201214,TWIML Community,UCWtY0NYpa3hXbJprpt1qLbQ,http://www.youtube.com/channel/UCWtY0NYpa3hXbJprpt1qLbQ,UCWtY0NYpa3hXbJprpt1qLbQ,https://www.youtube.com/channel/UCWtY0NYpa3hXbJprpt1qLbQ,4482,0,0.0,https://www.youtube.com/watch?v=j1ig9dClpYc,,0.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi_webp/j1ig9dClpYc/maxresdefault.webp,24,720,https://r3---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612935820&ei=LB4jYOTCMveZ1sQPofSrsAo&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AEXNx4Wy_vDGyWl2tcSljxb_MgoyFFzvzHrp9s8Oewd7&itag=22&source=youtube&requiressl=yes&mh=mY&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dnsy&ms=au%2Crdu&mv=m&mvi=3&pl=47&initcwndbps=418750&vprv=1&mime=video%2Fmp4&ns=oX1QZ1AVFI62xdXDyt9MaOYF&ratebypass=yes&dur=4481.126&lmt=1607938928253488&mt=1612913586&fvip=3&c=WEB&txp=2216222&n=NeAi1dHjvfcTr8VXYu&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgL2nXoC3NrP2SfHOJN3Z92aLgYBTI9SZzQqpCKkHiBooCIQCL0LIXg4E8WcXKKmqSh8zGLNXndsbQ6dQBo3p6HDgapw%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhANYd6TfUKwl-M64MwTA2Hl0xtsYlfQkkUGgCnbgY-OxtAiEAthACTXicRlSBrUQVFE9L9_gel6qW3lBSz8SDcD8_wjI%3D,1280,kaggle,0.579
1276,1344,DDS Online Training – Machine Learning Crash Course,"Interested in learning more about Artificial Intelligence, Data Science, and ",0,20200531,Data-Driven Science,UCvflMHAcOO_oow9oIpCLb_g,http://www.youtube.com/channel/UCvflMHAcOO_oow9oIpCLb_g,UCvflMHAcOO_oow9oIpCLb_g,https://www.youtube.com/channel/UCvflMHAcOO_oow9oIpCLb_g,10252,911,5.0,https://www.youtube.com/watch?v=WWyoW_i0vps,,36.0,0.0,,youtube,535,machine+learning,machine+learning,https://i.ytimg.com/vi/WWyoW_i0vps/maxresdefault.jpg?v=5f81e60c,30,720,https://r4---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612933626&ei=mhUjYLjAMcyHwATUk4CgBQ&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-ALbuXkDpHGK3eZmQKAeZeLdF6HxYRcplBt3FJD1u4d2O&itag=22&source=youtube&requiressl=yes&mh=Mx&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0eznls&ms=au%2Crdu&mv=m&mvi=4&pl=47&initcwndbps=457500&vprv=1&mime=video%2Fmp4&ns=byZDUCurpGJGLZAx7xy7G0MF&cnr=14&ratebypass=yes&dur=10251.261&lmt=1592662097643108&mt=1612911645&fvip=4&c=WEB&txp=5316222&n=BQ4x0GdBqqqWSGwYb1&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgEIIn801h21scJ94ZwCuuPvHHqjq4ge8bUWz_6UA8m_oCICTklGVjeKzdLFlQsRyjQ_OzsqfDgG5iDSgWKOUB4R0D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgSPI_9NRULsAqNpTtlB2F8qVYMU3nf7shTgrzHyadavkCIAFAETlR_ZVQJtIG6Qp2l-QcXJFX-101tJjRV_c4Twmp,1280,machine+learning,0.484
1296,1369,Kaggle Reading Group: Deep Learning for Symbolic Mathematics,About ,1,20191002,Kaggle,kaggledotcom,http://www.youtube.com/user/kaggledotcom,UCSNeZleDn9c74yQc-EKnVTA,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,3849,2197,5.0,https://www.youtube.com/watch?v=q_cMExRsJl8,,74.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi/q_cMExRsJl8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAeumYgiQB0yckjq9LNA6YmqGi1Sg,30,720,https://r13---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612936488&ei=yCAjYOK9LrCK1sQP5JuniAI&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AMM8nIcGHGfc9IsjF1qpeCk0DVTBSJ6egZvfC-x9jRGc&itag=22&source=youtube&requiressl=yes&mh=EA&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dnsl&ms=au%2Crdu&mv=m&mvi=13&pl=47&initcwndbps=442500&vprv=1&mime=video%2Fmp4&ns=9BCnXOeBNh6_xfrndz8KKcsF&cnr=14&ratebypass=yes&dur=3846.199&lmt=1570039554031910&mt=1612914543&fvip=5&c=WEB&txp=7316222&n=SLeBI7meUnMwxUqa3A&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgT-Xmpe_bW95PT4P2OWFngBSP-tzj87_aR1wuVG-Y8JoCIQDLQIlcZ4wPEecRCCjy7M0EWlcjIpvU84dmZdEMPg8Ezw%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgd9cHSWsemHgZPfafo3JMGk__zZkwzyqfMrkTFeoBOLsCIQDxXJ1XzbPWjAmJF_QVHyUHwmcLo9_BYBybv3qtu19HJA%3D%3D,1280,kaggle,0.572
1304,1384,Learn Machine Learning using Kaggle and First Principle Thinking,Vyom is an 18-year-old Business Major who does Machine Learning. He began learning Data Science journey by learning to ...,0,20210128,Kunaal Naik,FxExcel,http://www.youtube.com/user/FxExcel,UCZN-xTV6lFwfJHl6ZId_dOg,https://www.youtube.com/channel/UCZN-xTV6lFwfJHl6ZId_dOg,2405,356,5.0,https://www.youtube.com/watch?v=pWYqObmmRaI,,36.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi/pWYqObmmRaI/maxresdefault.jpg,30,720,https://r14---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612935738&ei=2R0jYMu8O7CK1sQP5JuniAI&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AFxugURKqbAJJdcDtv0wh-tUMDgZ4kWKuCmaW-BzLKod&itag=22&source=youtube&requiressl=yes&mh=NK&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dn6l&ms=au%2Crdu&mv=m&mvi=14&pl=47&initcwndbps=418750&vprv=1&mime=video%2Fmp4&ns=Ca1EnuYEPn2xE-tmUa9owUsF&ratebypass=yes&dur=2404.681&lmt=1611843914641410&mt=1612913586&fvip=5&c=WEB&txp=6216222&n=5tpLf8nwAB7uFvy5M8&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgEgdVS19Qp_GQ5jonboBk9H45HtSVbWaMBvB6LtrdjyoCIAz_rgTHyRkixQRiimIt6hTLeqfEULtcyAhBkAbWVWZZ&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAKEf-o0cN9g6cpXPZU8tW30Mr3xs-kAUpElDDyh_t1o1AiEAnL6mgoaKKCRBMZiXv31CEgeubpJ-w5TA5G1_3ccOPQY%3D,1280,kaggle,0.538
1314,1394,My Journey to Becoming a Kaggle Grandmaster | by Darius Barušauskas | Kaggle Days Paris,"Darius Barušauskas ""My Journey to Becoming a ",0,20190516,Kaggle,kaggledotcom,http://www.youtube.com/user/kaggledotcom,UCSNeZleDn9c74yQc-EKnVTA,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,2177,6686,4.9534883,https://www.youtube.com/watch?v=A8oBphPOliM,,170.0,2.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi_webp/A8oBphPOliM/maxresdefault.webp,30,720,https://r2---sn-8p8v-bg0ey.googlevideo.com/videoplayback?expire=1612936795&ei=-iEjYKbbO9Hh1AHrmKOQBg&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AORQVLdn4MwNzQFftDOdjRDgZxuMfj_buauJQJe3YujD&itag=22&source=youtube&requiressl=yes&mh=UG&mm=31%2C29&mn=sn-8p8v-bg0ey%2Csn-bg0eznlz&ms=au%2Crdu&mv=m&mvi=2&pl=47&initcwndbps=458750&vprv=1&mime=video%2Fmp4&ns=b-wYyNiYy3j94PzahlvGAkUF&cnr=14&ratebypass=yes&dur=2176.824&lmt=1557856951837356&mt=1612914770&fvip=2&c=WEB&txp=2316222&n=s91NFn6nScIi1oboxu&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAKIFUi3vW3C5kJzkam9tJJwst_9zyT3-L6CVNEUYN_EGAiEAncMn6NrJ8iXULewwhhUC0H57NAyh0dT_JHJnih5fA-c%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAJ6oqo6X7TtmqVhcJY537aLF-X9lRmwCS5sb_iOrrMYoAiB0zS2teXm642UqN94CzMLH4XQ-_ggEzyKqJ4HfPL_ebA%3D%3D,1280,kaggle,0.437
